date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
04:44:37	7994/7994	---M-Z	200	added ('OK')	application/javascript	etag:%221f3a-55d8a0fd302cd-gzip%22	https://www.piguetgalland.ch/wp/wp-includes/js/imagesloaded.min.js?ver=3.2.0	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/wp/wp-includes/js/imagesloaded.min55a0.js	(from https://www.piguetgalland.ch/fr/)
04:44:39	28954/28954	---M-Z	200	added ('OK')	application/javascript	etag:%22711a-55d8a0fd5642d-gzip%22	https://www.piguetgalland.ch/wp/wp-includes/js/masonry.min.js?ver=3.3.2	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/wp/wp-includes/js/masonry.mind617.js	(from https://www.piguetgalland.ch/fr/)
04:44:40	1103/1103	---M-Z	200	added ('OK')	application/javascript	etag:%2244f-55d8a123c424a-gzip%22	https://www.piguetgalland.ch/app/plugins/wp-accessibility/js/longdesc.button.js?ver=1.0	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/plugins/wp-accessibility/js/longdesc.button5152.js	(from https://www.piguetgalland.ch/fr/)
04:44:43	196854/196854	---MCZ	200	added ('OK')	application/javascript	etag:%22300f6-56321d61033fc-gzip%22	https://www.piguetgalland.ch/app/themes/piguet-galland/js/vendor.js?ver=1.0	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/themes/piguet-galland/js/vendor5152.js	(from https://www.piguetgalland.ch/fr/)
04:44:44	1398/1398	---M-Z	200	added ('OK')	application/javascript	etag:%22576-55d8a101e63a8-gzip%22	https://www.piguetgalland.ch/wp/wp-includes/js/wp-embed.min.js?ver=4.8.1	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/wp/wp-includes/js/wp-embed.mina288.js	(from https://www.piguetgalland.ch/fr/)
04:44:46	21324/21324	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22534c-55d8a1e7836d7%22	https://www.piguetgalland.ch/app/themes/piguet-galland/fonts/suisse_neue/SuisseNeue-Light-WebS.eot	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/themes/piguet-galland/fonts/suisse_neue/SuisseNeue-Light-WebS.eot	(from https://www.piguetgalland.ch/app/themes/piguet-galland/style.css?ver=4.8.1)
04:44:46	21324/21324	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%22534c-55d8a1e7836d7%22	https://www.piguetgalland.ch/app/themes/piguet-galland/fonts/suisse_neue/SuisseNeue-Light-WebS.eot?	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/themes/piguet-galland/fonts/suisse_neue/SuisseNeue-Light-WebSd41d.eot	(from https://www.piguetgalland.ch/app/themes/piguet-galland/style.css?ver=4.8.1)
04:44:51	62428/62428	---M--	200	added ('OK')	application/font-sfnt	etag:%22f3dc-55d8a1e794077%22	https://www.piguetgalland.ch/app/themes/piguet-galland/fonts/suisse_neue/SuisseNeue-Light-WebS.ttf	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/themes/piguet-galland/fonts/suisse_neue/SuisseNeue-Light-WebS.ttf	(from https://www.piguetgalland.ch/app/themes/piguet-galland/style.css?ver=4.8.1)
04:44:52	28178/28178	---M--	200	added ('OK')	application/font-woff	etag:%226e12-55d8a1e79fbf7%22	https://www.piguetgalland.ch/app/themes/piguet-galland/fonts/suisse_neue/SuisseNeue-Light-WebS.woff	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/themes/piguet-galland/fonts/suisse_neue/SuisseNeue-Light-WebS.woff	(from https://www.piguetgalland.ch/app/themes/piguet-galland/style.css?ver=4.8.1)
04:44:55	4928/4928	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%221340-55d8a1e747db7%22	https://www.piguetgalland.ch/app/themes/piguet-galland/fonts/icons/icomoon.eot?xutb4h	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/themes/piguet-galland/fonts/icons/icomoonde5e.eot	(from https://www.piguetgalland.ch/app/themes/piguet-galland/style.css?ver=4.8.1)
04:44:56	4764/4764	---M--	200	added ('OK')	application/font-sfnt	etag:%22129c-55d8a1e753937%22	https://www.piguetgalland.ch/app/themes/piguet-galland/fonts/icons/icomoon.ttf?xutb4h	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/themes/piguet-galland/fonts/icons/icomoonde5e.ttf	(from https://www.piguetgalland.ch/app/themes/piguet-galland/style.css?ver=4.8.1)
04:44:58	4840/4840	---M--	200	added ('OK')	application/font-woff	etag:%2212e8-55d8a1e75a697%22	https://www.piguetgalland.ch/app/themes/piguet-galland/fonts/icons/icomoon.woff?xutb4h	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/themes/piguet-galland/fonts/icons/icomoonde5e.woff	(from https://www.piguetgalland.ch/app/themes/piguet-galland/style.css?ver=4.8.1)
04:45:00	16557/16557	---M--	200	added ('OK')	image/svg+xml	etag:%2240ad-55d8a1e74bc37%22	https://www.piguetgalland.ch/app/themes/piguet-galland/fonts/icons/icomoon.svg?xutb4h	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/themes/piguet-galland/fonts/icons/icomoonde5e.svg	(from https://www.piguetgalland.ch/app/themes/piguet-galland/style.css?ver=4.8.1)
04:45:01	115/115	---M--	200	added ('OK')	image/png	etag:%2273-55fd4121827d3%22	https://www.piguetgalland.ch/app/themes/piguet-galland/images/front/colorbox/overlay.png	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/themes/piguet-galland/images/front/colorbox/overlay.png	(from https://www.piguetgalland.ch/app/themes/piguet-galland/style.css?ver=4.8.1)
04:45:04	212665/212665	---M--	200	added ('OK')	image/svg+xml	etag:%2233eb9-55d8a1e78f257%22	https://www.piguetgalland.ch/app/themes/piguet-galland/fonts/suisse_neue/SuisseNeue-Light-WebS.svg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/themes/piguet-galland/fonts/suisse_neue/SuisseNeue-Light-WebS.svg	(from https://www.piguetgalland.ch/app/themes/piguet-galland/style.css?ver=4.8.1)
04:45:04	1261/1261	---M--	200	added ('OK')	image/png	etag:%224ed-55fd412148df3%22	https://www.piguetgalland.ch/app/themes/piguet-galland/images/front/colorbox/controls.png	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/themes/piguet-galland/images/front/colorbox/controls.png	(from https://www.piguetgalland.ch/app/themes/piguet-galland/style.css?ver=4.8.1)
04:45:05	76/76	---M--	200	added ('OK')	image/png	etag:%224c-55fd4121345d3%22	https://www.piguetgalland.ch/app/themes/piguet-galland/images/front/colorbox/border.png	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/themes/piguet-galland/images/front/colorbox/border.png	(from https://www.piguetgalland.ch/app/themes/piguet-galland/style.css?ver=4.8.1)
04:45:05	131/131	---M--	200	added ('OK')	image/png	etag:%2283-55fd41216fef3%22	https://www.piguetgalland.ch/app/themes/piguet-galland/images/front/colorbox/loading_background.png	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/themes/piguet-galland/images/front/colorbox/loading_background.png	(from https://www.piguetgalland.ch/app/themes/piguet-galland/style.css?ver=4.8.1)
04:45:06	8685/8685	---M--	200	added ('OK')	image/gif	etag:%2221ed-55fd41215b6d3%22	https://www.piguetgalland.ch/app/themes/piguet-galland/images/front/colorbox/loading.gif	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/themes/piguet-galland/images/front/colorbox/loading.gif	(from https://www.piguetgalland.ch/app/themes/piguet-galland/style.css?ver=4.8.1)
04:45:08	30527/30527	---MC-	404	error ('Not%20Found')	text/html	date:Mon,%2005%20Feb%202018%2003:45:06%20GMT	https://www.piguetgalland.ch/app/themes/piguet-galland/mCSB_buttons.png	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/themes/piguet-galland/mCSB_buttons.png	(from https://www.piguetgalland.ch/app/themes/piguet-galland/style.css?ver=4.8.1)
04:45:08	203/203	---M--	200	added ('OK')	image/png	etag:%22cb-55fd412361fb0%22	https://www.piguetgalland.ch/app/themes/piguet-galland/images/front/push/ico-location.png	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/themes/piguet-galland/images/front/push/ico-location.png	(from https://www.piguetgalland.ch/app/themes/piguet-galland/style.css?ver=4.8.1)
04:45:10	41353/41353	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:45:09%20GMT	https://www.piguetgalland.ch/fr/etre-contacte/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/etre-contacte/index.html	(from https://www.piguetgalland.ch/fr/nous-contacter/)
04:45:16	1272/1272	---M--	200	added ('OK')	image/png	etag:%224f8-55fd41232f331%22	https://www.piguetgalland.ch/app/themes/piguet-galland/images/front/player/pause.png	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/themes/piguet-galland/images/front/player/pause.png	(from https://www.piguetgalland.ch/fr/carrieres/)
04:45:23	16978/16978	---M--	200	added ('OK')	image/jpeg	etag:%224252-55f9529b7c0f3%22	https://www.piguetgalland.ch/app/uploads/2017/06/Advisory-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/06/Advisory-400x220.jpg	(from https://www.piguetgalland.ch/fr/carrieres/)
04:45:28	78030/78030	---M--	200	added ('OK')	image/jpeg	etag:%22130ce-55f952b2b07b7%22	https://www.piguetgalland.ch/app/uploads/2017/11/RessourcesHumaines_PIguetGalland2-1-910x530.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/11/RessourcesHumaines_PIguetGalland2-1-910x530.jpg	(from https://www.piguetgalland.ch/fr/carrieres/)
04:45:44	179/179	---M--	200	added ('OK')	image/png	etag:%22b3-55fd41231ab11%22	https://www.piguetgalland.ch/app/themes/piguet-galland/images/front/player/mini-play.png	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/themes/piguet-galland/images/front/player/mini-play.png	(from https://www.piguetgalland.ch/fr/carrieres/)
04:46:00	14356/14356	---M--	200	added ('OK')	image/jpeg	etag:%223814-55f2ff170b10e%22	https://www.piguetgalland.ch/app/uploads/2017/06/Compliance-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/06/Compliance-400x220.jpg	(from https://www.piguetgalland.ch/fr/carrieres/)
04:48:49	16361/16361	---M--	200	added ('OK')	image/jpeg	etag:%223fe9-564014630ae2d%22	https://www.piguetgalland.ch/app/uploads/2018/01/Mumode-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2018/01/Mumode-400x220.jpg	(from https://www.piguetgalland.ch/fr/carrieres/)
04:49:46	4209957/4209957	---M--	200	added ('OK')	image/jpeg	etag:%22403d25-55d8a1c8b5b13%22	https://www.piguetgalland.ch/app/uploads/2017/11/RessourcesHumaines_PIguetGalland2-1.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/11/RessourcesHumaines_PIguetGalland2-1.jpg	(from https://www.piguetgalland.ch/fr/carrieres/)
04:49:56	12072/12072	---M--	200	added ('OK')	image/jpeg	etag:%222f28-55f95dd5c8ad5%22	https://www.piguetgalland.ch/app/uploads/2017/08/fotolia_25441349-300x192.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/08/fotolia_25441349-300x192.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/orchestrer-le-patrimoine-commun/)
04:49:57	91524/91524	---M--	200	added ('OK')	image/jpeg	etag:%2216584-55f952567fec4%22	https://www.piguetgalland.ch/app/uploads/2017/11/135679124_540x420_Mariage-1-532x416.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/11/135679124_540x420_Mariage-1-532x416.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/orchestrer-le-patrimoine-commun/)
04:50:00	16333/16333	---M--	200	added ('OK')	image/jpeg	etag:%223fcd-55f95ddd44b0d%22	https://www.piguetgalland.ch/app/uploads/2017/08/fotolia_162067706-300x192.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/08/fotolia_162067706-300x192.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/orchestrer-le-patrimoine-commun/)
04:50:01	10586/10586	---M--	200	added ('OK')	image/jpeg	etag:%22295a-55f959851c0e6%22	https://www.piguetgalland.ch/app/uploads/2017/06/fotolia_106314439-e1506414486698-300x192.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/06/fotolia_106314439-e1506414486698-300x192.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/orchestrer-le-patrimoine-commun/)
04:50:02	12051/12051	---M--	200	added ('OK')	image/jpeg	etag:%222f13-55f95e62b8b8c%22	https://www.piguetgalland.ch/app/uploads/2017/07/Marco-Salmina-06-e1502112583927-224x314.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/07/Marco-Salmina-06-e1502112583927-224x314.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/orchestrer-le-patrimoine-commun/)
04:50:04	19186/19186	---M--	200	added ('OK')	image/jpeg	etag:%224af2-55f955c65bd74%22	https://www.piguetgalland.ch/app/uploads/2017/10/Olivier_Calloud_Piguet_Galland-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/10/Olivier_Calloud_Piguet_Galland-400x220.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/orchestrer-le-patrimoine-commun/)
04:50:06	20482/20482	---M--	200	added ('OK')	image/jpeg	etag:%225002-55d8a194603e3%22	https://www.piguetgalland.ch/app/uploads/2017/07/thomas-richter-56177-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/07/thomas-richter-56177-400x220.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/orchestrer-le-patrimoine-commun/)
04:50:08	73093/73093	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:50:03%20GMT	https://www.piguetgalland.ch/fr/le-divorce-un-impact-plus-negatif-que-le-brexit-sur-votre-patrimoine/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/le-divorce-un-impact-plus-negatif-que-le-brexit-sur-votre-patrimoine/index.html	(from https://www.piguetgalland.ch/fr/projets-de-vie/orchestrer-le-patrimoine-commun/)
04:50:12	62335/62335	---M--	200	added ('OK')	image/jpeg	etag:%22f37f-55f95149c60e1%22	https://www.piguetgalland.ch/app/uploads/2017/11/114449465_900x540_enfants-650x394.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/11/114449465_900x540_enfants-650x394.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/orchestrer-le-patrimoine-commun/)
04:50:14	28094/28094	---M--	200	added ('OK')	image/jpeg	etag:%226dbe-55f950bcf92c5%22	https://www.piguetgalland.ch/app/uploads/2017/07/91781017_retraite_800x540-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/07/91781017_retraite_800x540-400x220.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/orchestrer-le-patrimoine-commun/)
04:50:14	38141/38141	---M--	200	added ('OK')	image/jpeg	etag:%2294fd-55f950d3ec2ab%22	https://www.piguetgalland.ch/app/uploads/2017/05/Acheter_bien_immobilier_900x540-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/05/Acheter_bien_immobilier_900x540-400x220.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/orchestrer-le-patrimoine-commun/)
04:50:26	33893/33893	---M--	200	added ('OK')	image/jpeg	etag:%228465-55f9515b3dbac%22	https://www.piguetgalland.ch/app/uploads/2017/11/132966963_S540x420Enfants-532x416.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/11/132966963_S540x420Enfants-532x416.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/assurer-lavenir-de-vos-enfants-et-les-installer-dans-la-vie/)
04:50:33	10693/10693	---M--	200	added ('OK')	image/jpeg	etag:%2229c5-55f959a000d0e%22	https://www.piguetgalland.ch/app/uploads/2017/08/Suzy-Guignard-02-e1502112381531-224x314.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/08/Suzy-Guignard-02-e1502112381531-224x314.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/assurer-lavenir-de-vos-enfants-et-les-installer-dans-la-vie/)
04:50:37	6185/6185	---M--	200	added ('OK')	image/jpeg	etag:%221829-55f959320f552%22	https://www.piguetgalland.ch/app/uploads/2017/06/Fotolia_132350275_Subscription_Monthly_M-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/06/Fotolia_132350275_Subscription_Monthly_M-400x220.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/assurer-lavenir-de-vos-enfants-et-les-installer-dans-la-vie/)
04:50:37	111976/111976	---M--	200	added ('OK')	image/jpeg	etag:%221b568-55f95148ca1a1%22	https://www.piguetgalland.ch/app/uploads/2017/11/114449465_900x540_enfants-900x530.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/11/114449465_900x540_enfants-900x530.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/assurer-lavenir-de-vos-enfants-et-les-installer-dans-la-vie/)
04:50:39	13966/13966	---M--	200	added ('OK')	image/jpeg	etag:%22368e-55f95824a8982%22	https://www.piguetgalland.ch/app/uploads/2017/06/hypershelf_rendu-e1503931079626-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/06/hypershelf_rendu-e1503931079626-400x220.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/assurer-lavenir-de-vos-enfants-et-les-installer-dans-la-vie/)
04:50:45	16335/16335	---M--	200	added ('OK')	image/jpeg	etag:%223fcf-55f9531af8bdb%22	https://www.piguetgalland.ch/app/uploads/2017/07/Transmettrepatrimoine_900x540-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/07/Transmettrepatrimoine_900x540-400x220.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/assurer-lavenir-de-vos-enfants-et-les-installer-dans-la-vie/)
04:50:56	74002/74002	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:50:37%20GMT	https://www.piguetgalland.ch/fr/art-test-investissement-2/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/art-test-investissement-2/index.html	(from https://www.piguetgalland.ch/fr/projets-de-vie/assurer-lavenir-de-vos-enfants-et-les-installer-dans-la-vie/)
04:50:57	415583/415583	---M--	200	added ('OK')	image/jpeg	etag:%226575f-55f95152c9ab6%22	https://www.piguetgalland.ch/app/uploads/2017/11/114449465_900x540_enfants.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/11/114449465_900x540_enfants.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/assurer-lavenir-de-vos-enfants-et-les-installer-dans-la-vie/)
04:51:09	166050/166050	---M--	200	added ('OK')	image/jpeg	etag:%22288a2-55d8a1c5f97f5%22	https://www.piguetgalland.ch/app/uploads/2017/11/Divorce_Suisse_900x540-1.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/11/Divorce_Suisse_900x540-1.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/se-separer-et-preserver-son-patrimoine/)
04:51:09	70332/70332	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:50:58%20GMT	https://www.piguetgalland.ch/fr/olivier-calloud-la-gestion-du-patrimoine-dentreprise-4/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/olivier-calloud-la-gestion-du-patrimoine-dentreprise-4/index.html	(from https://www.piguetgalland.ch/fr/projets-de-vie/assurer-lavenir-de-vos-enfants-et-les-installer-dans-la-vie/)
04:51:14	25895/25895	---M--	200	added ('OK')	image/jpeg	etag:%226527-55f953317a741%22	https://www.piguetgalland.ch/app/uploads/2017/11/Divorce_540x420-532x416.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/11/Divorce_540x420-532x416.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/se-separer-et-preserver-son-patrimoine/)
04:51:16	51467/51467	---M--	200	added ('OK')	image/jpeg	etag:%22c90b-55f95335d997c%22	https://www.piguetgalland.ch/app/uploads/2017/11/Divorce_Suisse_900x540-1-910x530.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/11/Divorce_Suisse_900x540-1-910x530.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/se-separer-et-preserver-son-patrimoine/)
04:51:17	12584/12584	---M--	200	added ('OK')	image/jpeg	etag:%223128-55f957e8870d8%22	https://www.piguetgalland.ch/app/uploads/2017/08/DSC_1345-e1503997485663-224x314.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/08/DSC_1345-e1503997485663-224x314.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/se-separer-et-preserver-son-patrimoine/)
04:51:23	15717/15717	---M--	200	added ('OK')	image/jpeg	etag:%223d65-55f9530298839%22	https://www.piguetgalland.ch/app/uploads/2017/08/120625987_SinstallerneSuisseouailleurs_900x540-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/08/120625987_SinstallerneSuisseouailleurs_900x540-400x220.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/se-separer-et-preserver-son-patrimoine/)
04:51:26	72279/72279	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:51:17%20GMT	https://www.piguetgalland.ch/fr/6-astuces-pour-penser-votre-prevoyance-autrement/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/6-astuces-pour-penser-votre-prevoyance-autrement/index.html	(from https://www.piguetgalland.ch/fr/projets-de-vie/se-separer-et-preserver-son-patrimoine/)
04:51:43	38015/38015	---M--	200	added ('OK')	image/jpeg	etag:%22947f-55f95319f3ffb%22	https://www.piguetgalland.ch/app/uploads/2017/07/TransmettrePatrimoine_540x420-532x416.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/07/TransmettrePatrimoine_540x420-532x416.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/preserver-et-transmettre-votre-patrimoine/)
04:51:47	67399/67399	---M--	200	added ('OK')	image/jpeg	etag:%2210747-55f9531ed40b7%22	https://www.piguetgalland.ch/app/uploads/2017/07/Transmettrepatrimoine_900x540-910x530.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/07/Transmettrepatrimoine_900x540-910x530.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/preserver-et-transmettre-votre-patrimoine/)
04:51:53	15138/15138	---M--	200	added ('OK')	image/jpeg	etag:%223b22-55f9563e7cbe7%22	https://www.piguetgalland.ch/app/uploads/2017/08/Fotolia_83882623_Subscription_Monthly_XL-e1506425818407-300x192.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/08/Fotolia_83882623_Subscription_Monthly_XL-e1506425818407-300x192.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/preserver-et-transmettre-votre-patrimoine/)
04:51:54	205092/205092	---M--	200	added ('OK')	image/jpeg	etag:%2232124-55d8a195c5aa2%22	https://www.piguetgalland.ch/app/uploads/2017/07/Transmettrepatrimoine_900x540.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/07/Transmettrepatrimoine_900x540.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/preserver-et-transmettre-votre-patrimoine/)
04:51:56	11442/11442	---M--	200	added ('OK')	image/jpeg	etag:%222cb2-55d8a1b14a948%22	https://www.piguetgalland.ch/app/uploads/2017/09/Coffres-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/09/Coffres-400x220.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/preserver-et-transmettre-votre-patrimoine/)
04:51:58	67045/67045	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:51:56%20GMT	https://www.piguetgalland.ch/fr/6-lieux-design-a-visiter-en-suisse/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/6-lieux-design-a-visiter-en-suisse/index.html	(from https://www.piguetgalland.ch/fr/projets-de-vie/preserver-et-transmettre-votre-patrimoine/)
04:52:01	26322/26322	---M--	200	added ('OK')	image/jpeg	etag:%2266d2-55f9510233cf4%22	https://www.piguetgalland.ch/app/uploads/2017/07/102010934_Transmission_entreprise_900x540-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/07/102010934_Transmission_entreprise_900x540-400x220.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/preserver-et-transmettre-votre-patrimoine/)
04:52:09	56072/56072	---M--	200	added ('OK')	image/jpeg	etag:%22db08-55f9530639393%22	https://www.piguetgalland.ch/app/uploads/2017/08/120625987_SinstallerneSuisseouailleurs_900x540-910x530.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/08/120625987_SinstallerneSuisseouailleurs_900x540-910x530.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/sinstaller-en-suisse-ou-ailleurs/)
04:52:09	38438/38438	---M--	200	added ('OK')	image/jpeg	etag:%229626-55f953018cefa%22	https://www.piguetgalland.ch/app/uploads/2017/08/133329368_Sinstallernesuisse_540x420-532x416.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/08/133329368_Sinstallernesuisse_540x420-532x416.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/sinstaller-en-suisse-ou-ailleurs/)
04:52:11	146243/146243	---M--	200	added ('OK')	image/jpeg	etag:%2223b43-55d8a19653441%22	https://www.piguetgalland.ch/app/uploads/2017/08/120625987_SinstallerneSuisseouailleurs_900x540.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/08/120625987_SinstallerneSuisseouailleurs_900x540.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/sinstaller-en-suisse-ou-ailleurs/)
04:52:12	15847/15847	---M--	200	added ('OK')	image/jpeg	etag:%223de7-55f956511e456%22	https://www.piguetgalland.ch/app/uploads/2017/09/Piguet_Galland_Raizers-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/09/Piguet_Galland_Raizers-400x220.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/sinstaller-en-suisse-ou-ailleurs/)
04:52:13	17832/17832	---M--	200	added ('OK')	image/jpeg	etag:%2245a8-55f9513996814%22	https://www.piguetgalland.ch/app/uploads/2017/11/96696386_optimiser_patrimoine_pro_900x540-400x220.jpg	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/app/uploads/2017/11/96696386_optimiser_patrimoine_pro_900x540-400x220.jpg	(from https://www.piguetgalland.ch/fr/projets-de-vie/sinstaller-en-suisse-ou-ailleurs/)
04:52:16	70062/70062	---MCZ	200	added ('OK')	text/html	date:Mon,%2005%20Feb%202018%2003:52:12%20GMT	https://www.piguetgalland.ch/fr/raizers-investment-day/	C:/My%20Web%20Sites/pig/www.piguetgalland.ch/fr/raizers-investment-day/index.html	(from https://www.piguetgalland.ch/fr/projets-de-vie/sinstaller-en-suisse-ou-ailleurs/)
